productID,productName,description,details,categoryName,subCategoryName,mediaName,price,salePrice,proPrice,proPriceDescription
102,Green Blaze,Full Jersey,"<p>Stand out on the field with the Green Blaze Cricket Jersey, a perfect blend of dynamic style and high-performance functionality. Made from lightweight, breathable fabric, this jersey is designed with advanced moisture-wicking technology to keep you cool and comfortable during intense matches.</p> <p>Its vibrant green color and sleek design ensure you look sharp while you play with passion and precision.</p> <p>Elevate your game and make a statement with this design—where performance meets style.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Crew Neck</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Color</h2> <ul> <li>Dark Green & Neon Yellow</li> </ul> <h2>Product Code</h2> <ul> <li>GB</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_global_collection_green_blaze_full_sleeve_1.jpg,1199,699,0,
115,Silver Storm,Half Sleeve Jersey,"<p>Elevate your game with the Silver Storm T-Shirt—a seamless blend of bold style and unmatched individuality. Designed with precision for cricketers, this jersey features a striking triangular all-over print that adds a modern edge to your look.</p> <p>Crafted for performance and comfort, this jersey ensures unrestricted movement and breathability, keeping you at your best during every match. Whether you're dominating on the pitch or turning heads off it, this one is your ultimate companion for style, confidence, and functionality.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Durable Polyester</li> <li>Moderate Stretch</li> <li>Standard Quality</li> <li>Regular Fit</li> <li>Designed for Everyday Comfort</li> <li>Polo Collar</li> <li>Button Down</li> <li>100% Polyester</li> <li>Gradual Dry – Retains Fabric Softness</li> <li>Solid Print</li> <li>160 - 180 GSM</li> <li>Medium Weight Fabric</li> <li>Standard Ventilation</li> </ul> </ul> <h2>Color</h2> <ul> <li>Grey, Blue & Yellow</li> </ul> <h2>Product Code</h2> <ul> <li>SSNF</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 3 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/national_fighter_silver_storm_half_sleeve_1.jpg,949,449,0,
116,Silver Storm,Full Sleeve Jersey,"<p>Elevate your game with the Silver Storm T-Shirt—a seamless blend of bold style and unmatched individuality. Designed with precision for cricketers, this jersey features a striking triangular all-over print that adds a modern edge to your look.</p> <p>Crafted for performance and comfort, this jersey ensures unrestricted movement and breathability, keeping you at your best during every match. Whether you're dominating on the pitch or turning heads off it, this one is your ultimate companion for style, confidence, and functionality.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Durable Polyester</li> <li>Moderate Stretch</li> <li>Standard Quality</li> <li>Regular Fit</li> <li>Designed for Everyday Comfort</li> <li>Polo Collar</li> <li>Button Down</li> <li>100% Polyester</li> <li>Gradual Dry – Retains Fabric Softness</li> <li>Solid Print</li> <li>160 - 180 GSM</li> <li>Medium Weight Fabric</li> <li>Standard Ventilation</li> </ul> </ul> <h2>Color</h2> <ul> <li>Grey, Blue & Yellow</li> </ul> <h2>Product Code</h2> <ul> <li>SSNF</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 3 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/national_fighter_silver_storm_full_sleeve_1.jpg,999,549,0,
117,Midnight Ace,Half Sleeve Jersey,"<p>Step into the spotlight with the Midnight Ace Jersey—where bold black meets striking purple in a dynamic color splash design. This jersey is engineered for the elite performer, blending sleek aesthetics with high-performance features. The black and purple color combination creates a powerful contrast, making a statement both on and off the field.</p> <p>Crafted for comfort and agility, the fabric offers superior comfort, keeping you cool and dry during intense moments. With its fluid, modern design and optimized fit, the Midnight Ace Jersey empowers you to dominate your game while showcasing your unique style and confidence. Whether you're playing or making an entrance, this jersey ensures you stand out as a true champion.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Durable Polyester</li> <li>Moderate Stretch</li> <li>Standard Quality</li> <li>Regular Fit</li> <li>Designed for Everyday Comfort</li> <li>Polo Collar</li> <li>Button Down</li> <li>100% Polyester</li> <li>Gradual Dry – Retains Fabric Softness</li> <li>Solid Print</li> <li>160 - 180 GSM</li> <li>Medium Weight Fabric</li> <li>Standard Ventilation</li> </ul> </ul> <h2>Color</h2> <ul> <li>Black & Purple</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 3 weeks</li> </ul> <h2>Product Code</h2> <ul> <li>MANF</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/national_fighter_midnight_ace_half_sleeve_1.jpg,949,449,0,
118,Midnight Ace,Full Sleeve Jersey,"<p>Step into the spotlight with the Midnight Ace Jersey—where bold black meets striking purple in a dynamic color splash design. This jersey is engineered for the elite performer, blending sleek aesthetics with high-performance features. The black and purple color combination creates a powerful contrast, making a statement both on and off the field.</p> <p>Crafted for comfort and agility, the fabric offers superior comfort, keeping you cool and dry during intense moments. With its fluid, modern design and optimized fit, the Midnight Ace Jersey empowers you to dominate your game while showcasing your unique style and confidence. Whether you're playing or making an entrance, this jersey ensures you stand out as a true champion.</p> <div class=''proFeature''><h2>Features</h2> <ul> <li>Durable Polyester</li> <li>Moderate Stretch</li> <li>Standard Quality</li> <li>Regular Fit</li> <li>Designed for Everyday Comfort</li> <li>Polo Collar</li> <li>Button Down</li> <li>100% Polyester</li> <li>Gradual Dry – Retains Fabric Softness</li> <li>Solid Print</li> <li>160 - 180 GSM</li> <li>Medium Weight Fabric</li> <li>Standard Ventilation</li> </ul> </ul> <h2>Color</h2> <ul> <li>Black & Purple</li> </ul> <h2>Product Code</h2> <ul> <li>MANF</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 3 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/national_fighter_midnight_ace_full_sleeve_1.jpg,999,549,0,
119,Sky Striker,Half Sleeve Jersey,"<p>Take your performance to new heights with the Sky Striker Jersey, featuring a bold blue and red color combination with stripes that symbolize energy and movement. The dynamic design creates an eye-catching contrast, while the modern pattern adds a touch of sophistication to your athletic look.</p> <p>Built for performance, this jersey is crafted from high-quality fabric that keeps you cool while the stripes provide a unique edge, enhancing the jersey's futuristic appeal while ensuring maximum comfort and freedom of movement.</p> <p>Whether you're pushing your limits on the field or making a statement off it, the Sky Striker Jersey blends style, performance, and innovation—perfect for athletes who aim to stand out.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Durable Polyester</li> <li>Moderate Stretch</li> <li>Standard Quality</li> <li>Regular Fit</li> <li>Designed for Everyday Comfort</li> <li>Polo Collar</li> <li>Button Down</li> <li>100% Polyester</li> <li>Gradual Dry – Retains Fabric Softness</li> <li>Solid Print</li> <li>160 - 180 GSM</li> <li>Medium Weight Fabric</li> <li>Standard Ventilation</li> </ul> </ul> <h2>Color</h2> <ul> <li>Light Blue & Red</li> </ul> <h2>Product Code</h2> <ul> <li>SSBNF</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 3 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/national_fighter_sky_striker_half_sleeve_1.jpg,949,449,0,
120,Sky Striker,Full Sleeve Jersey,"<p>Take your performance to new heights with the Sky Striker Jersey, featuring a bold blue and red color combination with stripes that symbolize energy and movement. The dynamic design creates an eye-catching contrast, while the modern pattern adds a touch of sophistication to your athletic look.</p> <p>Built for performance, this jersey is crafted from high-quality fabric that keeps you cool while the stripes provide a unique edge, enhancing the jersey''s futuristic appeal while ensuring maximum comfort and freedom of movement.</p> <p>Whether you're pushing your limits on the field or making a statement off it, the Sky Striker Jersey blends style, performance, and innovation—perfect for athletes who aim to stand out.</p> <div class=''proFeature''><h2>Features</h2> <ul> <li>Durable Polyester</li> <li>Moderate Stretch</li> <li>Standard Quality</li> <li>Regular Fit</li> <li>Designed for Everyday Comfort</li> <li>Polo Collar</li> <li>Button Down</li> <li>100% Polyester</li> <li>Gradual Dry – Retains Fabric Softness</li> <li>Solid Print</li> <li>160 - 180 GSM</li> <li>Medium Weight Fabric</li> <li>Standard Ventilation</li> </ul> </ul> <h2>Color</h2> <ul> <li>Light Blue & Red</li> </ul> <h2>Product Code</h2> <ul> <li>SSBNF</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 3 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/national_fighter_sky_striker_full_sleeve_1.jpg,999,549,0,
121,Crimson Fury,Half Sleeve Jersey,"<p>Unleash your inner champion with the Crimson Fury Jersey—a fierce fusion of black, red, and white that commands attention on and off the field. This bold jersey features a sleek design, combining powerful colors and dynamic lines to create a striking visual impact. The red base exudes sophistication, while the black and white accents add energy and intensity, reflecting your drive to excel.</p> <p>Crafted for high-performance athletes keeps you cool and comfortable during every game. Its tailored fit ensures freedom of movement, allowing you to perform at your peak while maintaining a sharp, confident appearance.</p> <p>Whether you're dominating the pitch or showcasing your style in the stands, the Crimson Fury Jersey is your ultimate ally in performance, comfort, and boldness.</p> <div class=''proFeature''><h2>Features</h2> <ul> <li>Durable Polyester</li> <li>Moderate Stretch</li> <li>Standard Quality</li> <li>Regular Fit</li> <li>Designed for Everyday Comfort</li> <li>Polo Collar</li> <li>Button Down</li> <li>100% Polyester</li> <li>Gradual Dry – Retains Fabric Softness</li> <li>Solid Print</li> <li>160 - 180 GSM</li> <li>Medium Weight Fabric</li> <li>Standard Ventilation</li> </ul> </ul> <h2>Color</h2> <ul> <li>Red, Black & White</li> </ul> <h2>Product Code</h2> <ul> <li>TSENF</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 3 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/national_fighter_crimson_fury_half_sleeve_1.jpg,949,449,0,
122,Crimson Fury,Full Sleeve Jersey,"<p>Unleash your inner champion with the Crimson Fury Jersey—a fierce fusion of black, red, and white that commands attention on and off the field. This bold jersey features a sleek design, combining powerful colors and dynamic lines to create a striking visual impact. The red base exudes sophistication, while the black and white accents add energy and intensity, reflecting your drive to excel.</p> <p>Crafted for high-performance athletes keeps you cool and comfortable during every game. Its tailored fit ensures freedom of movement, allowing you to perform at your peak while maintaining a sharp, confident appearance.</p> <p>Whether you're dominating the pitch or showcasing your style in the stands, the Crimson Fury Jersey is your ultimate ally in performance, comfort, and boldness.</p> <div class=''proFeature''><h2>Features</h2> <ul> <li>Durable Polyester</li> <li>Moderate Stretch</li> <li>Standard Quality</li> <li>Regular Fit</li> <li>Designed for Everyday Comfort</li> <li>Polo Collar</li> <li>Button Down</li> <li>100% Polyester</li> <li>Gradual Dry – Retains Fabric Softness</li> <li>Solid Print</li> <li>160 - 180 GSM</li> <li>Medium Weight Fabric</li> <li>Standard Ventilation</li> </ul> </ul> <h2>Color</h2> <ul> <li>Red, Black & White</li> </ul> <h2>Product Code</h2> <ul> <li>TSENF</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 3 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/national_fighter_crimson_fury_full_sleeve_1.jpg,999,549,0,
123,Mellow Elegance,Half Sleeve Jersey,"<p>Ride the wave of performance and style with the Mellow Elegance Jersey, featuring a bold yellow and navy color combination and dynamic printed patterns that capture the essence of movement and energy. The vibrant yellow radiates confidence and optimism, while the deep navy adds a touch of sophistication, creating a striking contrast that''''s designed to turn heads.</p> <p>Crafted for the athlete who values both style and comfort, this one will keep you dry and cool, no matter how intense the game gets. The printed design enhances the modern, energetic look while offering a tailored fit for freedom of movement, allowing you to perform at your best.</p> <p>Perfect for on-field dominance or off-field flair, the Mellow Elegance Jersey blends performance, comfort, and striking visuals to ensure you make a statement in every way.</p> <div class=''proFeature''><h2>Features</h2> <ul> <li>Durable Polyester</li> <li>Moderate Stretch</li> <li>Standard Quality</li> <li>Regular Fit</li> <li>Designed for Everyday Comfort</li> <li>Polo Collar</li> <li>Button Down</li> <li>100% Polyester</li> <li>Gradual Dry – Retains Fabric Softness</li> <li>Solid Print</li> <li>160 - 180 GSM</li> <li>Medium Weight Fabric</li> <li>Standard Ventilation</li> </ul> </ul> <h2>Color</h2> <ul> <li>Yellow & Navy Blue</li> </ul> <h2>Product Code</h2> <ul> <li>AWNF</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 3 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/national_fighter_mellow_elegance_half_sleeve_1.jpg,949,449,0,
124,Mellow Elegance,Full Sleeve Jersey,"<p>Ride the wave of performance and style with the Mellow Elegance Jersey, featuring a bold yellow and navy color combination and dynamic printed patterns that capture the essence of movement and energy. The vibrant yellow radiates confidence and optimism, while the deep navy adds a touch of sophistication, creating a striking contrast that''''s designed to turn heads.</p> <p>Crafted for the athlete who values both style and comfort, this one will keep you dry and cool, no matter how intense the game gets. The printed design enhances the modern, energetic look while offering a tailored fit for freedom of movement, allowing you to perform at your best.</p> <p>Perfect for on-field dominance or off-field flair, the Mellow Elegance Jersey blends performance, comfort, and striking visuals to ensure you make a statement in every way.</p> <div class=''proFeature''><h2>Features</h2> <ul> <li>Durable Polyester</li> <li>Moderate Stretch</li> <li>Standard Quality</li> <li>Regular Fit</li> <li>Designed for Everyday Comfort</li> <li>Polo Collar</li> <li>Button Down</li> <li>100% Polyester</li> <li>Gradual Dry – Retains Fabric Softness</li> <li>Solid Print</li> <li>160 - 180 GSM</li> <li>Medium Weight Fabric</li> <li>Standard Ventilation</li> </ul> </ul> <h2>Color</h2> <ul> <li>Yellow & Navy Blue</li> </ul> <h2>Product Code</h2> <ul> <li>AWNF</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 3 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/national_fighter_mellow_elegance_full_sleeve_1.jpg,999,549,0,
129,Indigo Echo,Half Jersey,"<p>Unleash your full potential with this Indigo Echo Cricket Jersey, designed for players who demand both performance and style. Crafted from lightweight, moisture-wicking fabric, this jersey ensures maximum comfort by keeping you cool and dry, even during the most intense matches.</p> <p>The rich indigo hue and streamlined design gives you a polished, professional look that stands out on the field. With its perfect blend of functionality and flair, this Jersey empowers you to play with confidence and style. Make every game your best with this high-performance gear.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Crew Neck</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Color</h2> <ul> <li>Royal Blue & Navy</li> </ul> <h2>Product Code</h2> <ul> <li>IEHALF</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_global_collection_indigo_echo_half_sleeve_1.jpg,1149,599,0,
130,Indigo Echo,Full Jersey,"<p>Unleash your full potential with this Indigo Echo Cricket Jersey, designed for players who demand both performance and style. Crafted from lightweight, moisture-wicking fabric, this jersey ensures maximum comfort by keeping you cool and dry, even during the most intense matches.</p> <p>The rich indigo hue and streamlined design gives you a polished, professional look that stands out on the field. With its perfect blend of functionality and flair, this Jersey empowers you to play with confidence and style. Make every game your best with this high-performance gear.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Crew Neck</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Color</h2> <ul> <li>Royal Blue & Navy</li> </ul> <h2>Product Code</h2> <ul> <li>IEFULL</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_global_collection_indigo_echo_full_sleeve_1.jpg,1199,699,0,
133,Classic Rouge,Sleeveless Quarter Zip Jumper,"<p>Elevate your style on the course with the CricHeroes Quarter-Zip Vest. Crafted from a soft, high-quality Fleece fabric, this vest is designed with built-in stretch to provide you with unrestricted movement and ultimate comfort throughout your game. The thoughtful quarter-zip design allows for easy on-and-off wear, while the stand-up collar adds an extra layer of warmth and coziness, perfect for those cool-weather rounds.</p> <p>Whether you're perfecting your swing or enjoying a casual day on the greens, this vest ensures you stay comfortable and stylish.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Regular Fit</li> <li>Sleeveless</li> <li>Quarter zip with stand-up collar</li> <li>Soft Fleece fabric with stretch</li> <li>Banded hem</li> </ul> <h2>Color</h2> <ul> <li>White & Black</li> </ul> <h2>Product Code</h2> <ul> <li>CRSJ</li> </ul> <h2>Material &amp; Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 2 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,Uppers,https://media.cricheroes.in/dressing_room/product-media/tdr_jumpers_jumper_half_sleeve_1.jpg,1299,699,0,
134,Fusion Dual Tone Track Pants,Black & Red,"<p>Crafted thoughtfully for the dynamic cricketer, prepare to experience effortless range of movement both on and off the pitch with these CricHeroes track pants. Designed to bring out the best in you, these pants ensure on-field comfort no matter the duration and intensity of your game.</p> <p>The classic style is highlighted by a embroidered logo and practical inseam zipper pockets, adding a touch of flair to your athletic look. With a regular fit and a drawcord waist, these track pants offer a customizable, distraction-free fit, allowing you to go full throttle in matches, practice, or work outs.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Regular Fit</li> <li>Elasticated Waist Band with Drawcords</li> <li>100% polyester</li> <li>Quick Dry</li> <li>Double Flatlock Stitch</li> <li>Stretchable</li> <li>Embroiderd Logo</li> <li>Lightweight and comfortable design</li> </ul> <h2>Color</h2> <ul> <li>Black & Red</li> </ul> <h2>Product Code</h2> <ul> <li>BRTP</li> </ul> <h2>Material &amp; Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,Track Pants,https://media.cricheroes.in/dressing_room/product-media/tdr_fusion_track_pants_black_1.jpg,1199,549,0,
135,Fusion Dual Tone Track Pants,Navy & Light Blue,"<p>Crafted thoughtfully for the dynamic cricketer, prepare to experience effortless range of movement both on and off the pitch with these CricHeroes track pants. Designed to bring out the best in you, these pants ensure on-field comfort no matter the duration and intensity of your game.</p> <p>The classic style is highlighted by a embroidered logo and practical inseam zipper pockets, adding a touch of flair to your athletic look. With a regular fit and a drawcord waist, these track pants offer a customizable, distraction-free fit, allowing you to go full throttle in matches, practice, or work outs.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Regular Fit</li> <li>Elasticated Waist Band with Drawcords</li> <li>100% polyester</li> <li>Quick Dry</li> <li>Double Flatlock Stitch</li> <li>Stretchable</li> <li>Embroiderd Logo</li> <li>Lightweight and comfortable design</li> </ul> <h2>Color</h2> <ul> <li>Navy & Light Blue</li> </ul> <h2>Product Code</h2> <ul> <li>NLBTP</li> </ul> <h2>Material &amp; Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,Track Pants,https://media.cricheroes.in/dressing_room/product-media/tdr_fusion_track_pants_blue_1.jpg,1199,549,0,
136,Leather Cricket Ball,Inspire White - Pack of 3,"<p>CricHeroes Inspire is a 4-piece, hand-stitched cricket ball crafted from high-quality alum-tanned leather, specifically designed to solve all your pain points as a cricketer. No more breaking bats and fingers, and no more playing with balls that have nothing to offer for bowlers or batters. The CricHeroes Inspire cricket ball features a broad and even seam with neat finishing, optimum balance, and shiny lacquer, exactly what bowlers crave. The naturally seasoned inner core ensures durability and retention of shape, thereby also supporting good quality strokeplay deep into the innings, a batter''s delight.</p> <p>The game of cricket starts with the ball that comes out of the box, and we understand the pivotal role it plays in the quality of your game. Precision, attention to detail, and exceptional craftsmanship converge to bring you the best quality affordable leather ball for grassroots cricket.</p> <p>Ideal for tournaments, academies, leagues, and practice sessions.</p> <div class=''proFeature''><h2>Brand</h2> <ul> <li>CricHeroes</li> </ul> <h2>Model</h2> <ul> <li>Inspire</li> </ul> <h2>Material</h2> <ul> <li>Leather - Hand Stitched</li> </ul> <h2>Specifications</h2> <ul> <li>4-piece, water-proof</li> </ul> <h2>Colour</h2> <ul> <li>White</li> </ul> <h2>Innings Length</h2> <ul> <li>Up to 30 overs</li> </ul> <h2>Item Weight</h2> <ul> <li>155 - 160 Grams</li> </ul> <h2>Circumference</h2> <ul> <li>22.5 Cms</li> </ul> <h2>Quantity</h2> <ul> <li>3 Units</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 5 working days</li> </ul> <h2>Product Code</h2> <ul> <li>LCBIW</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Equipment,Bowling,https://media.cricheroes.in/dressing_room/product-media/tdr_leather_balls_white_balls_red_seam_1.jpg,2399,1699,0,
137,Leather Cricket Ball,Inspire Red - Pack of 3,"<p>CricHeroes Inspire is a 4-piece, hand-stitched cricket ball crafted from high-quality alum-tanned leather, specifically designed to solve all your pain points as a cricketer. No more breaking bats and fingers, and no more playing with balls that have nothing to offer for bowlers or batters. The CricHeroes Inspire cricket ball features a broad and even seam with neat finishing, optimum balance, and shiny lacquer, exactly what bowlers crave. The naturally seasoned inner core ensures durability and retention of shape, thereby also supporting good quality strokeplay deep into the innings, a batter''s delight.</p> <p>The game of cricket starts with the ball that comes out of the box, and we understand the pivotal role it plays in the quality of your game. Precision, attention to detail, and exceptional craftsmanship converge to bring you the best quality affordable leather ball for grassroots cricket.</p> <p>Ideal for tournaments, academies, leagues, and practice sessions.</p> <div class=''proFeature''><h2>Brand</h2> <ul> <li>CricHeroes</li> </ul> <h2>Model</h2> <ul> <li>Inspire</li> </ul> <h2>Material</h2> <ul> <li>Leather - Hand Stitched</li> </ul> <h2>Specifications</h2> <ul> <li>4-piece, water-proof</li> </ul> <h2>Colour</h2> <ul> <li>White</li> </ul> <h2>Innings Length</h2> <ul> <li>Up to 25 overs</li> </ul> <h2>Item Weight</h2> <ul> <li>155 - 160 Grams</li> </ul> <h2>Circumference</h2> <ul> <li>22.5 Cms</li> </ul> <h2>Quantity</h2> <ul> <li>3 Units</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 5 working days</li> </ul> <h2>Product Code</h2> <ul> <li>LCBIR</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Equipment,Bowling,https://media.cricheroes.in/dressing_room/product-media/tdr_leather_red_balls_1.jpg,2399,1699,0,
