product_id,embedding
175,"[0.12342428416013718, -0.092133529484272, 0.21147280931472778, -0.0769377052783966, -0.10332480818033218, -0.19058440625667572, 0.09231696277856827, 0.12327320873737335, 0.03636499494314194, -0.001992642879486084, 0.47477033734321594, 0.5266008973121643, 0.2501066029071808, -0.01654639095067978, 0.1319584995508194, 0.10767371952533722, 0.1772477775812149, -0.2883415222167969, -0.05516486242413521, 0.06721694767475128, 0.36744534969329834, -0.008682746440172195, 0.016485773026943207, -0.1663690060377121, 0.3909074664115906, 0.15516914427280426, -0.2895825207233429, 0.0027777329087257385, -0.20387446880340576, 0.29143595695495605, 0.26490887999534607, 0.11361455172300339, -0.204986110329628, -0.2758268713951111, -0.1897081732749939, -0.37108057737350464, -0.23409096896648407, -0.45590054988861084, 0.16597753763198853, -0.13372761011123657, -0.04383888840675354, -0.3391035795211792, -0.09334739297628403, 0.08614067733287811, -0.028746329247951508, -0.010948674753308296, 0.342093288898468, -0.18535350263118744, 0.16847272217273712, 0.15339919924736023, 0.17196157574653625, 0.19133135676383972, 0.026227295398712158, 0.16932448744773865, -0.2072741538286209, -0.03203333914279938, 0.16827869415283203, 0.03153417259454727, 0.1046498715877533, 0.10928921401500702, -0.1975054144859314, -0.004815857857465744, -0.23178881406784058, -0.20264002680778503, 0.2524733245372772, -0.27731722593307495, -0.14673811197280884, -0.17662683129310608, -0.1968531608581543, -0.03606032207608223, -0.07192620635032654, -0.11673380434513092, -0.017779981717467308, 0.2885879576206207, 0.1480809599161148, -0.24386164546012878, -0.23498202860355377, -0.024706916883587837, -0.0988457202911377, 0.13802802562713623, -0.24739977717399597, 0.1187123954296112, -0.07190141081809998, -0.3765150308609009, -0.12356734275817871, -0.15311193466186523, 0.2207639217376709, 0.12208084017038345, -0.18571805953979492, 0.11580753326416016, 0.31493693590164185, -0.18906769156455994, 0.4175858497619629, 0.06625018268823624, 0.010336369276046753, -0.059809088706970215, 0.030199607834219933, 0.17179682850837708, 0.22918397188186646, 0.0975743904709816, 0.041007623076438904, -0.044499535113573074, 0.27452442049980164, -0.2260114699602127, 0.1502247154712677, 0.14459995925426483, 0.11264252662658691, -0.011538039892911911, -0.3226255774497986, -0.25224587321281433, -0.16959916055202484, 0.07178840041160583, 0.21171927452087402, -0.19624990224838257, -0.31458306312561035, -0.08408132940530777, 0.036907609552145004, -0.4663105905056, 0.2411586046218872, 0.28229212760925293, -0.013025743886828423, 0.04669075459241867, -0.11099197715520859, -0.0850348025560379, -0.26165226101875305, -0.21395178139209747, 0.2568646967411041, -0.3167053759098053]"
176,"[0.07467328757047653, -0.09477458149194717, 0.06562300026416779, 0.037155695259571075, 0.03897295892238617, -0.20434702932834625, 0.09826112538576126, 0.11425063014030457, 0.060550473630428314, -0.0072273313999176025, 0.3753724992275238, 0.3306387662887573, 0.3398321568965912, -0.06146758794784546, 0.16480611264705658, 0.022216178476810455, 0.08256664872169495, -0.16354313492774963, -0.0379050187766552, -0.012154314666986465, 0.22327765822410583, 0.07555721700191498, 0.16078880429267883, -0.12363667786121368, 0.24751129746437073, 0.06463488191366196, -0.2675013542175293, -0.0006700009107589722, -0.18223199248313904, 0.14994297921657562, 0.07267288863658905, 0.022655710577964783, 0.05367289483547211, -0.47551000118255615, -0.14911773800849915, -0.14655253291130066, -0.33012616634368896, -0.39265620708465576, -0.020976334810256958, -0.16447556018829346, -0.02080034464597702, -0.3599168062210083, 0.006907656788825989, 0.07540403306484222, -0.17917171120643616, 0.13875244557857513, 0.2207743227481842, -0.15616250038146973, 0.07210220396518707, 0.04131525754928589, 0.2505015730857849, 0.14058326184749603, 0.15817001461982727, 0.2586786448955536, -0.3563731908798218, -0.024502314627170563, 0.055689603090286255, 0.1257363110780716, 0.21390312910079956, 0.12469373643398285, -0.08947916328907013, 0.08612799644470215, -0.29998236894607544, -0.1985797882080078, 0.09823615849018097, -0.20118649303913116, -0.25252851843833923, -0.11980079114437103, -0.22283662855625153, -0.07237308472394943, 0.03649227321147919, 0.15253230929374695, 0.009298807010054588, 0.08588501065969467, 0.16804185509681702, -0.044826216995716095, -0.17448313534259796, -0.06669528037309647, -0.15858449041843414, 0.1495824009180069, -0.08666473627090454, 0.07238481193780899, -0.217263326048851, -0.0973571389913559, -0.012413454242050648, -0.03597192466259003, 0.17065149545669556, 0.0591091588139534, -0.07298137247562408, 0.027736125513911247, 0.11279832571744919, -0.1612863689661026, 0.23957599699497223, 0.059125080704689026, -0.2574644982814789, -0.16641609370708466, -0.04696793854236603, 0.13149207830429077, 0.04717126488685608, -0.15144646167755127, -0.12532435357570648, -0.06859514117240906, 0.2147642821073532, -0.11504873633384705, 0.13696357607841492, 0.0677928477525711, 0.0692247748374939, -0.014688372611999512, -0.11189994215965271, -0.31422483921051025, -0.25275179743766785, 0.006726324558258057, 0.14657774567604065, -0.0926131010055542, -0.20439296960830688, -0.2233075499534607, 0.023072365671396255, -0.3457240164279938, 0.27719417214393616, 0.26834192872047424, 0.0586792528629303, 0.05049391835927963, -0.036172203719615936, -0.03614525869488716, -0.322346031665802, -0.35457348823547363, 0.18984228372573853, -0.15429368615150452]"
177,"[0.10163905471563339, -0.18346938490867615, -0.036962177604436874, -0.023901015520095825, 0.19307871162891388, -0.20391122996807098, 0.07588065415620804, 0.0877758264541626, 0.19159382581710815, -0.11291593313217163, 0.2760956585407257, 0.3893205225467682, 0.15086282789707184, 0.030463486909866333, 0.17639218270778656, -0.047110527753829956, 0.23795777559280396, -0.2752716839313507, 0.09626800566911697, 0.004502173513174057, 0.15642628073692322, 0.07012411952018738, 0.1333686113357544, -0.04534414783120155, 0.2740880250930786, 0.004118671640753746, -0.3001655042171478, -0.08330681920051575, -0.08075889945030212, 0.24951156973838806, 0.012161694467067719, -0.08558972924947739, 0.14595071971416473, -0.3980887234210968, -0.2470742166042328, -0.1978335976600647, -0.22266905009746552, -0.28252071142196655, 0.08266723155975342, -0.14056745171546936, -0.14338284730911255, -0.22253020107746124, -0.03969172388315201, 0.2711201608181, -0.1849963665008545, 0.049063362181186676, 0.32828739285469055, -0.1600738763809204, 0.10740023851394653, 0.15805640816688538, 0.1880674660205841, 0.08009573072195053, 0.17863470315933228, 0.16021910309791565, -0.1988222897052765, 0.0698045939207077, 0.026496516540646553, 0.12198368459939957, 0.16574424505233765, -0.01290811225771904, -0.10285864770412445, 0.008951492607593536, -0.1861427277326584, -0.15466350317001343, 0.09507481008768082, -0.15071457624435425, -0.3237665295600891, -0.20666103065013885, -0.1052493304014206, 0.01855841837823391, -0.10519250482320786, 0.12266692519187927, -0.05336454510688782, 0.0546242855489254, 0.29585349559783936, -0.08275443315505981, -0.13686619699001312, -0.10101760923862457, -0.08102793246507645, 0.23727884888648987, -0.01006157323718071, 0.055281415581703186, -0.18445435166358948, 0.027128517627716064, -0.045584388077259064, 0.0010535921901464462, 0.11751815676689148, 0.08628221601247787, -0.10330282151699066, 0.07013600319623947, 0.09553806483745575, -0.22219645977020264, 0.1809711456298828, 0.18571899831295013, -0.1865336298942566, -0.05835594981908798, -0.1439395546913147, 0.10893809050321579, -0.011488260701298714, -0.08202154189348221, -0.23401953279972076, 0.03679613023996353, 0.1925686001777649, -0.08058111369609833, -0.016924075782299042, 0.07499794661998749, 0.15963003039360046, -0.16749398410320282, -0.0779065489768982, -0.3033032715320587, -0.40177029371261597, -0.040552765130996704, 0.17247700691223145, -0.08712314069271088, -0.1898006647825241, -0.231076180934906, -0.07199505716562271, -0.33337345719337463, 0.1451953649520874, 0.19803914427757263, 0.14343112707138062, -0.02788955345749855, 0.010854046791791916, 0.007211293093860149, -0.2973387539386749, -0.2632591128349304, 0.2507385313510895, -0.14448833465576172]"
178,"[0.10271521657705307, -0.17054611444473267, -0.1305837482213974, -0.027833513915538788, 0.16536188125610352, -0.16034917533397675, 0.06564921885728836, 0.18407727777957916, 0.2434581220149994, -0.0795409232378006, 0.27679577469825745, 0.30579590797424316, 0.1542583703994751, 0.04326692223548889, 0.1420329213142395, -0.01681952178478241, 0.2378590703010559, -0.21607713401317596, 0.09263107180595398, 0.0572139136493206, 0.15758979320526123, 0.02301180735230446, 0.08659336715936661, -0.014895766973495483, 0.2846005856990814, 0.0041315630078315735, -0.24564538896083832, -0.08951465785503387, -0.14694777131080627, 0.2707149088382721, -0.00460081547498703, -0.10798399895429611, 0.11317948997020721, -0.345928430557251, -0.18641158938407898, -0.1745864301919937, -0.24064765870571136, -0.3028685450553894, 0.05644487962126732, -0.08561468124389648, -0.06513787806034088, -0.23378419876098633, -0.05411740392446518, 0.29904478788375854, -0.1577090173959732, 0.007359771057963371, 0.3555584251880646, -0.16503368318080902, 0.07477232068777084, 0.18518739938735962, 0.16539087891578674, 0.08995075523853302, 0.12978769838809967, 0.11583812534809113, -0.16457006335258484, 0.07446814328432083, 0.08464916050434113, 0.12028548866510391, 0.1557677537202835, -0.03142480179667473, -0.16172747313976288, 0.0030692368745803833, -0.20494899153709412, -0.19547522068023682, 0.08254308998584747, -0.13368238508701324, -0.2885442078113556, -0.22865904867649078, -0.09229104220867157, -0.013176485896110535, -0.1029762327671051, 0.0611451081931591, -0.05948859453201294, 0.06963785737752914, 0.2657884359359741, -0.09380932152271271, -0.16844062507152557, -0.07017825543880463, -0.11256391555070877, 0.18592248857021332, 0.04902045056223869, 0.06835402548313141, -0.16446177661418915, 0.04152289777994156, -0.012936421670019627, -0.022867919877171516, 0.11287295818328857, 0.0811765044927597, -0.12773816287517548, 0.03712836280465126, 0.08419989794492722, -0.22747880220413208, 0.11806897819042206, 0.15877477824687958, -0.17996282875537872, -0.03916488587856293, -0.15753138065338135, 0.09469690173864365, -0.03943106532096863, -0.026372738182544708, -0.20041707158088684, 0.03856927528977394, 0.2084328532218933, -0.08835764229297638, 0.0014578737318515778, 0.04166845232248306, 0.16506272554397583, -0.14559510350227356, -0.06780865788459778, -0.28315213322639465, -0.38361334800720215, -0.05718983709812164, 0.1856783628463745, -0.07392151653766632, -0.12252527475357056, -0.22717168927192688, -0.09783373028039932, -0.323053777217865, 0.15690243244171143, 0.188612699508667, 0.11565010249614716, -0.030825139954686165, 0.04139721393585205, 0.028735186904668808, -0.27062729001045227, -0.22676607966423035, 0.2922228276729584, -0.15381363034248352]"
179,"[0.0010586827993392944, -0.11937790364027023, -0.009345428086817265, -0.07195242494344711, 0.1034577488899231, -0.15138961374759674, 0.16482336819171906, 0.09306831657886505, 0.13662737607955933, -0.04871523380279541, 0.4045429527759552, 0.3857235610485077, 0.27678877115249634, 0.0024376213550567627, 0.18209907412528992, -0.0058908611536026, 0.19364233314990997, -0.15811055898666382, 0.039972953498363495, -0.07115525007247925, 0.20062756538391113, 0.036291446536779404, 0.11295249313116074, -0.061173152178525925, 0.28198325634002686, 0.023936627432703972, -0.2695518136024475, -0.026267409324645996, -0.14340493083000183, 0.17411306500434875, 0.07550632208585739, 0.03865770250558853, 0.05178411304950714, -0.43675124645233154, -0.18066221475601196, -0.20183219015598297, -0.3146556615829468, -0.3524824380874634, 0.0259384848177433, -0.13585074245929718, -0.10937060415744781, -0.3126329183578491, -0.009395778179168701, 0.2336777150630951, -0.20171788334846497, 0.03133627027273178, 0.20714113116264343, -0.10334818065166473, 0.09927773475646973, 0.03791794180870056, 0.26519569754600525, 0.09444205462932587, 0.1774730384349823, 0.2874305844306946, -0.2646101713180542, 0.08181324601173401, 0.044936344027519226, 0.10176735371351242, 0.22405719757080078, 0.09443213045597076, -0.10938821732997894, 0.08295831084251404, -0.26454460620880127, -0.1716768741607666, 0.14485754072666168, -0.16181325912475586, -0.296379417181015, -0.14461775124073029, -0.17362384498119354, -0.04699326679110527, -0.03305649384856224, 0.09371297061443329, -0.02443617396056652, 0.09004852175712585, 0.19759032130241394, -0.055867306888103485, -0.16110175848007202, -0.020559677854180336, -0.11850064992904663, 0.12203776836395264, -0.11599558591842651, 0.0321371927857399, -0.24884824454784393, -0.09384138882160187, -0.08163006603717804, -0.012949997559189796, 0.11095058917999268, 0.009793281555175781, -0.05345999449491501, 0.020607206970453262, 0.19007982313632965, -0.18197211623191833, 0.1649027317762375, 0.09987285733222961, -0.24337869882583618, -0.15557155013084412, -0.12591388821601868, 0.15039542317390442, 0.08197071403265, -0.19375643134117126, -0.15209420025348663, -0.13644732534885406, 0.2921052873134613, -0.04405130818486214, 0.03865658491849899, 0.15290521085262299, 0.17024657130241394, -0.06243659555912018, -0.1345042884349823, -0.3651365041732788, -0.24089786410331726, -0.08773352205753326, 0.15226349234580994, -0.10404539108276367, -0.2283027619123459, -0.2667578458786011, -0.008010509423911572, -0.2761002480983734, 0.25964269042015076, 0.1745515763759613, 0.1523783802986145, 0.04475169628858566, -0.06537789106369019, -0.009189528413116932, -0.26314494013786316, -0.3255316913127899, 0.23129788041114807, -0.1359749138355255]"
180,"[-0.06753497570753098, -0.03419317305088043, 0.04927573725581169, 0.07606296986341476, 0.09461911022663116, -0.06617763638496399, 0.07133501023054123, 0.12134940922260284, 0.10323583334684372, 0.004044689238071442, 0.027681343257427216, 0.13358865678310394, 0.20062820613384247, -0.09155856817960739, 0.07189586758613586, 0.022678643465042114, 0.09033585339784622, -0.13544611632823944, 0.0481526218354702, -0.1563456952571869, 0.14437317848205566, 0.003983162343502045, 0.23279976844787598, -0.0027392134070396423, 0.191041499376297, -0.05560613423585892, -0.22840027511119843, 0.03468707948923111, -0.28892821073532104, 0.16409794986248016, 0.047732166945934296, -0.1965320110321045, 0.10004058480262756, -0.5045665502548218, 0.04769474267959595, -0.039837971329689026, -0.2888842821121216, -0.3846082091331482, -0.06964771449565887, -0.03129344433546066, 0.06690141558647156, -0.24903228878974915, -0.028176650404930115, 0.04128095880150795, -0.23136776685714722, 0.18665549159049988, 0.3454588055610657, -0.23211731016635895, -0.1127222329378128, 0.19935083389282227, 0.09723984450101852, 0.14664769172668457, 0.3168255686759949, 0.03613084927201271, -0.4873676300048828, 0.15291783213615417, -0.0238950252532959, 0.13452520966529846, 0.1889067441225052, 0.00527210533618927, -0.028775529935956, 0.12359616160392761, -0.305317223072052, -0.28514376282691956, 0.003269393462687731, -0.1312694102525711, -0.21523363888263702, -0.05383404716849327, -0.2120412141084671, -0.07840235531330109, -0.032935213297605515, 0.36812445521354675, 0.09938707202672958, 0.1034335121512413, 0.16024614870548248, -0.03149254247546196, -0.03346861153841019, -0.011852139607071877, -0.04344934970140457, 0.14356358349323273, 0.03190825134515762, -0.061897650361061096, -0.34527185559272766, 0.15109162032604218, 0.0013017980381846428, -0.0683504268527031, 0.1231490969657898, 0.06984516233205795, -0.03446793556213379, 0.1874142289161682, -0.08447712659835815, 0.020627029240131378, 0.17196430265903473, 0.012058200314640999, -0.08525115251541138, -0.26468196511268616, 0.17146223783493042, -0.06538118422031403, -0.027496295049786568, -0.004689529538154602, 0.03834271430969238, 0.015433218330144882, -0.051050785928964615, -0.048248689621686935, 0.16533678770065308, -0.04715301841497421, 0.02788599580526352, -0.1283724308013916, 0.01663046143949032, -0.10250726342201233, -0.31787243485450745, -0.005275160074234009, 0.01126748975366354, -0.0595586784183979, -0.05371582880616188, -0.1614358127117157, -0.13726697862148285, -0.36724796891212463, 0.19945724308490753, 0.15853264927864075, -0.0021958108991384506, 0.09719432145357132, 0.2126564085483551, 0.04963287338614464, -0.20115973055362701, -0.23758089542388916, 0.06947223842144012, 0.013138007372617722]"
181,"[-0.02695796638727188, 0.006646648049354553, -0.12073888629674911, 0.12401830404996872, 0.20524419844150543, -0.001133117824792862, 0.009044034406542778, 0.2564072906970978, 0.25452300906181335, -0.028802931308746338, -0.04740852117538452, 0.1838337779045105, 0.024116912856698036, -0.08735547214746475, -0.014087539166212082, -0.01827923208475113, 0.05046379193663597, -0.22476348280906677, 0.10069026052951813, -0.25214579701423645, -0.126205712556839, -0.03717372938990593, 0.2055833339691162, -0.024148020893335342, 0.1813349574804306, -0.06604468077421188, -0.16179350018501282, 0.1535823941230774, -0.32280296087265015, 0.17810773849487305, -0.08621320873498917, -0.3138602077960968, 0.11514818668365479, -0.41460663080215454, -0.013412725180387497, 0.1318735033273697, -0.31571996212005615, -0.3239371180534363, -0.12405325472354889, 0.0482235811650753, 0.0720403641462326, -0.07264739274978638, -0.08778933435678482, 0.16790777444839478, -0.29400697350502014, 0.1149253100156784, 0.2531594932079315, -0.09072554111480713, -0.03546999394893646, 0.10797949880361557, 0.06885630637407303, 0.0998954102396965, 0.3775196373462677, 0.017642609775066376, -0.31248849630355835, 0.20114096999168396, -0.11468620598316193, 0.12972596287727356, 0.26922622323036194, -0.0398600809276104, -0.03187789022922516, 0.13411551713943481, -0.2510782480239868, -0.3343239426612854, 0.04449368640780449, -0.11086180061101913, -0.10089476406574249, -0.0440823920071125, -0.10045692324638367, 0.023268694058060646, -0.07279515266418457, 0.3484753370285034, 0.14689339697360992, 0.08584650605916977, 0.20776377618312836, 0.009379848837852478, 0.08987384289503098, -0.051431745290756226, -0.13362964987754822, 0.15286067128181458, 0.0896628201007843, -0.14530546963214874, -0.360311895608902, 0.16112753748893738, 0.059547338634729385, 0.04453032463788986, -0.011390745639801025, 0.17224080860614777, -0.20163263380527496, 0.16640673577785492, -0.10742492973804474, -0.13465765118598938, -0.04360928013920784, 0.07208468019962311, -0.19703198969364166, -0.21678854525089264, 0.07758601009845734, -0.0782850980758667, -0.0917029157280922, 0.0018349401652812958, 0.009312642738223076, 0.04741344973444939, 0.04496536776423454, -0.045968081802129745, 0.13221514225006104, 0.021567178890109062, -0.0591668039560318, -0.16845715045928955, 0.07884182780981064, -0.01990901306271553, -0.3542679250240326, -0.11345615983009338, -0.0024937791749835014, -0.08334521949291229, 0.04001113772392273, -0.2492542564868927, -0.1730881631374359, -0.2689811587333679, 0.22254659235477448, 0.14347198605537415, 0.07310214638710022, -0.08697959035634995, 0.3128526210784912, 0.08634766936302185, -0.1983109414577484, -0.27597740292549133, 0.16190055012702942, 0.12358905375003815]"
182,"[-0.014152765274047852, -0.028431221842765808, 0.009496028535068035, 0.10855983942747116, 0.061867304146289825, 0.001421406865119934, 0.036915481090545654, 0.11466647684574127, 0.15269649028778076, 0.02949301153421402, 0.05936221778392792, 0.14012296497821808, 0.11071471124887466, -0.11555612832307816, 0.07915006577968597, 0.05859357863664627, 0.04655968397855759, -0.17763514816761017, 0.09006042778491974, -0.16409291326999664, 0.04253446310758591, 0.03828134015202522, 0.16700145602226257, -0.01791580766439438, 0.17629140615463257, -0.03519918769598007, -0.20854401588439941, 0.07607247680425644, -0.3371831476688385, 0.11187855899333954, 0.0814896672964096, -0.24429349601268768, 0.05822862684726715, -0.3779544234275818, 0.0013391822576522827, 0.009238718077540398, -0.22444656491279602, -0.35908007621765137, -0.11285334825515747, -0.052378345280885696, 0.10108125954866409, -0.1448660045862198, -0.010450530797243118, 0.05136984959244728, -0.23831424117088318, 0.12023685872554779, 0.35693827271461487, -0.14592717587947845, -0.03858671337366104, 0.1650865077972412, 0.06424844264984131, 0.13072243332862854, 0.29178497195243835, 0.025955844670534134, -0.3888043761253357, 0.19021648168563843, -0.05949147790670395, 0.11620429903268814, 0.1857442706823349, 0.03299823775887489, -0.06694480031728745, 0.11622573435306549, -0.2995758056640625, -0.23566016554832458, 0.019192028790712357, -0.12321927398443222, -0.1716398447751999, -0.05729729309678078, -0.1496484875679016, -0.059241507202386856, -0.07767117023468018, 0.3111546039581299, 0.09405984729528427, 0.12503086030483246, 0.17876239120960236, -0.0021941252052783966, -0.03179795667529106, -0.028651157394051552, -0.13990861177444458, 0.14142604172229767, 0.06987489759922028, -0.0836186483502388, -0.30387866497039795, 0.09529481828212738, 0.06487701088190079, -0.048367731273174286, 0.05832073464989662, 0.11122448742389679, -0.12245149910449982, 0.1027965098619461, -0.030779393389821053, -0.03901659697294235, 0.09684547781944275, 0.0781516581773758, -0.1472807228565216, -0.18568739295005798, 0.11600037664175034, -0.09931403398513794, -0.041745275259017944, -0.0038498416543006897, -0.05563946068286896, 0.03162035346031189, -0.02125103399157524, -0.024292483925819397, 0.15872874855995178, -0.037721458822488785, -0.024444304406642914, -0.10005113482475281, 0.02104584313929081, -0.06450891494750977, -0.2837574779987335, -0.051238372921943665, -0.009273511357605457, -0.11841703951358795, -0.06299369037151337, -0.19178277254104614, -0.13501565158367157, -0.32961443066596985, 0.2379954755306244, 0.1831647753715515, -0.01969580352306366, -0.016422878950834274, 0.1959637999534607, 0.09946706891059875, -0.16538506746292114, -0.2585327625274658, 0.10705937445163727, 0.06857377290725708]"
183,"[0.18612292408943176, -0.053859904408454895, 0.09291579574346542, 0.03123074769973755, -0.04017762094736099, -0.09336286783218384, 0.19441822171211243, 0.20675835013389587, 0.033065102994441986, -0.024323076009750366, 0.3196699321269989, 0.43277686834335327, 0.17093931138515472, -0.16542762517929077, 0.1690584421157837, 0.12133809924125671, 0.3720914125442505, -0.20990748703479767, -0.011182364076375961, -0.016917642205953598, 0.29275715351104736, -0.039614900946617126, 0.0883542075753212, -0.1725022941827774, 0.4404938817024231, 0.012564536184072495, -0.08234336972236633, 0.011942535638809204, -0.15334641933441162, 0.18324247002601624, 0.19149047136306763, 0.10172748565673828, -0.04374340921640396, -0.23197776079177856, -0.14151084423065186, -0.2659936547279358, -0.2024257630109787, -0.38593488931655884, 0.22789914906024933, -0.15379706025123596, -0.022074319422245026, -0.3357018828392029, -0.17965862154960632, 0.11158846318721771, -0.08070474863052368, -0.03733593225479126, 0.26686668395996094, -0.10905705392360687, 0.16817745566368103, 0.24694493412971497, 0.14332963526248932, 0.08544638752937317, 0.05716016888618469, 0.2969081997871399, -0.28025686740875244, -0.07197306305170059, 0.20356543362140656, 0.19917598366737366, 0.16951632499694824, 0.024922575801610947, -0.27839013934135437, 0.09596198052167892, -0.1466873586177826, -0.03641124069690704, 0.14962640404701233, -0.17218375205993652, -0.11218328773975372, -0.12634168565273285, -0.05106794834136963, -0.1132357195019722, -0.08065376430749893, 0.1213020384311676, -0.006979851052165031, 0.16259725391864777, 0.11032527685165405, -0.1942274272441864, -0.20568056404590607, 0.0455174446105957, -0.07515992224216461, 0.051168348640203476, -0.1918022334575653, 0.07184168696403503, -0.06634463369846344, -0.11732126772403717, 0.01870952919125557, -0.20747661590576172, 0.1526535451412201, -0.022025911137461662, -0.10095129907131195, 0.20409898459911346, 0.3279425799846649, -0.20604676008224487, 0.34230858087539673, 0.06180116534233093, -0.0507681705057621, -0.2087647169828415, -0.046037644147872925, 0.013283751904964447, 0.22011005878448486, -0.02221938967704773, -0.03888856619596481, -0.03256511315703392, 0.18223832547664642, -0.05583462491631508, 0.0347251370549202, 0.2613513171672821, 0.04627297818660736, -0.13948725163936615, -0.30798229575157166, -0.15453940629959106, -0.22900232672691345, -0.09604001045227051, 0.24172702431678772, -0.231599360704422, -0.3173726201057434, -0.1634354144334793, -0.07611572742462158, -0.3810315430164337, 0.22336044907569885, 0.15889230370521545, -0.13393305242061615, 0.05520237982273102, -0.1248907819390297, -0.04938832297921181, -0.21558283269405365, -0.18795087933540344, 0.11994868516921997, -0.12870383262634277]"
184,"[0.18950650095939636, -0.0757838636636734, 0.08317065984010696, -0.0072234272956848145, -0.04214537888765335, -0.1297648847103119, 0.20556049048900604, 0.21959689259529114, 0.053264327347278595, -0.018329530954360962, 0.3910190165042877, 0.446399062871933, 0.1848900318145752, -0.11361991614103317, 0.19425149261951447, 0.08231298625469208, 0.33169907331466675, -0.24275606870651245, -0.023327846080064774, 0.009507264941930771, 0.32665860652923584, -0.052322372794151306, 0.08432544022798538, -0.1822631061077118, 0.40927359461784363, 0.04265006631612778, -0.10863016545772552, 0.008102603256702423, -0.14794602990150452, 0.18545791506767273, 0.18167468905448914, 0.1446586400270462, -0.08814316987991333, -0.30835121870040894, -0.11261525005102158, -0.25998440384864807, -0.2140934020280838, -0.3548731803894043, 0.21568237245082855, -0.1695714145898819, -0.014667957089841366, -0.36840152740478516, -0.20108440518379211, 0.1372436136007309, -0.11310747265815735, -0.054342225193977356, 0.28838860988616943, -0.09959156811237335, 0.14900407195091248, 0.2217501699924469, 0.2181510031223297, 0.11265978217124939, 0.048722825944423676, 0.28773999214172363, -0.3537448048591614, -0.12075803428888321, 0.1840297281742096, 0.24563506245613098, 0.214029923081398, 0.06128716841340065, -0.2711798846721649, 0.10950502753257751, -0.1632811278104782, -0.09215816110372543, 0.16509220004081726, -0.23004886507987976, -0.12004262208938599, -0.15322062373161316, -0.07516168057918549, -0.15559262037277222, -0.05706401914358139, 0.11110828816890717, -0.05380946397781372, 0.14445316791534424, 0.13735908269882202, -0.19210116565227509, -0.18201085925102234, 0.03187987208366394, -0.05209581181406975, 0.05951787158846855, -0.18728651106357574, 0.05476009100675583, -0.06286066770553589, -0.11724989116191864, 0.026058457791805267, -0.21714898943901062, 0.11533106863498688, -0.018861744552850723, -0.09798848628997803, 0.22137491405010223, 0.2471257597208023, -0.21585360169410706, 0.32774817943573, 0.053392380475997925, -0.03368058055639267, -0.1586492508649826, -0.04484497755765915, 0.06015276163816452, 0.2635171413421631, -0.024088464677333832, -0.10013942420482635, -0.05233987793326378, 0.20666693150997162, -0.056240808218717575, 0.027091294527053833, 0.24648062884807587, 0.10062454640865326, -0.1662742644548416, -0.29134321212768555, -0.17754730582237244, -0.24978068470954895, -0.0569978728890419, 0.2567140758037567, -0.2383652925491333, -0.3448950946331024, -0.16762647032737732, -0.06319383531808853, -0.416299968957901, 0.24050146341323853, 0.19706541299819946, -0.11241181194782257, 0.08880969136953354, -0.14007261395454407, -0.04776768758893013, -0.25766026973724365, -0.2430974245071411, 0.15736189484596252, -0.1578444242477417]"
